,key_0,abv,ibu,beer_id,beer_name,style,style_group,ounces,brewery_id_x,brewery_id_y,brewery_name,city,state
399,48,0.047,20.0,1733,805,American Blonde Ale,American Blonde Ale,12.0,48,48,Firestone Walker Brewing Company,Paso Robles, CA
400,16,0.05,27.0,2284,Hinchtown Hammer Down,American Blonde Ale,American Blonde Ale,16.0,16,16,Flat 12 Bierwerks,Indianapolis, IN
401,16,0.06,104.0,1610,Half Cycle IPA,American IPA,American IPA,16.0,16,16,Flat 12 Bierwerks,Indianapolis, IN
402,521,0.071,60.0,608,Snake Dog IPA,American IPA,American IPA,12.0,521,521,Flying Dog Brewery,Frederick, MD
403,521,0.047,28.0,607,Underdog Atlantic Lager,American Pale Lager,other,12.0,521,521,Flying Dog Brewery,Frederick, MD
404,50,0.07,70.0,2566,Flying Mouse 4,American IPA,American IPA,12.0,50,50,Flying Mouse Brewery,Troutville, VA
405,217,0.05,18.0,2111,What the Butler Saw,Witbier,other,12.0,217,217,Forgotten Boardwalk,Cherry Hill, NJ
406,217,0.069,65.0,2110,1916 Shore Shiver,American IPA,American IPA,12.0,217,217,Forgotten Boardwalk,Cherry Hill, NJ
407,206,0.07400000000000001,97.0,318,Vortex IPA,American IPA,American IPA,16.0,206,206,Fort George Brewery,Astoria, OR
408,4,0.047,19.0,2661,Park,American Pale Wheat Ale,American Pale Wheat Ale,12.0,4,4,Fort Point Beer Company,San Francisco, CA
409,4,0.0559999999999999,16.0,2660,Westfalia,American Amber / Red Ale,American Amber / Red Ale,12.0,4,4,Fort Point Beer Company,San Francisco, CA
410,4,0.046,17.0,2659,KSA,Kölsch,Kölsch,12.0,4,4,Fort Point Beer Company,San Francisco, CA
411,4,0.063,42.0,2658,Villager,American IPA,American IPA,12.0,4,4,Fort Point Beer Company,San Francisco, CA
412,15,0.085,50.0,2625,Dirty Bastard,Scotch Ale / Wee Heavy,other,12.0,15,15,Founders Brewing Company,Grand Rapids, MI
413,15,0.07200000000000001,65.0,1565,Centennial IPA,American IPA,American IPA,12.0,15,15,Founders Brewing Company,Grand Rapids, MI
414,15,0.047,42.0,1223,All Day IPA,American IPA,American IPA,12.0,15,15,Founders Brewing Company,Grand Rapids, MI
415,287,0.076,73.0,1874,El Chingon IPA,American IPA,American IPA,12.0,287,287,Four Corners Brewing Company,Dallas, TX
416,287,0.057,40.0,1873,Block Party Robust Porter,American Porter,American Porter,12.0,287,287,Four Corners Brewing Company,Dallas, TX
417,287,0.052000000000000005,20.0,1872,Local Buzz,American Blonde Ale,American Blonde Ale,12.0,287,287,Four Corners Brewing Company,Dallas, TX
418,22,0.064,90.0,2610,The Gadget,American IPA,American IPA,16.0,22,22,Four Fathers Brewing ,Valparaiso, IN
419,160,0.052000000000000005,17.0,2309,Sunbru Kölsch,Kölsch,Kölsch,12.0,160,160,Four Peaks Brewing Company,Tempe, AZ
420,160,0.042,9.0,1585,Four Peaks Peach Ale,Fruit / Vegetable Beer,Fruit / Vegetable Beer,12.0,160,160,Four Peaks Brewing Company,Tempe, AZ
421,160,0.067,47.0,358,Hop Knot IPA,American IPA,American IPA,12.0,160,160,Four Peaks Brewing Company,Tempe, AZ
422,160,0.06,21.0,179,Kilt Lifter Scottish-Style Ale (2009),Scottish Ale,other,12.0,160,160,Four Peaks Brewing Company,Tempe, AZ
423,105,0.05,28.0,2427,Suncaster Summer Wheat,American Pale Wheat Ale,American Pale Wheat Ale,12.0,105,105,Four String Brewing Company,Columbus, OH
424,105,0.057,36.0,2425,Brass Knuckle Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,105,105,Four String Brewing Company,Columbus, OH
425,105,0.07,70.0,2424,Big Star White IPA,American White IPA,other,12.0,105,105,Four String Brewing Company,Columbus, OH
426,253,0.069,69.0,1556,Batch 69 IPA,American IPA,American IPA,12.0,253,253,Frankenmuth Brewery,Frankenmuth, MI
427,253,0.055,18.0,1208,Twisted Helles Summer Lager,Munich Helles Lager,other,12.0,253,253,Frankenmuth Brewery,Frankenmuth, MI
428,66,0.065,33.0,2526,Texicali ,American Brown Ale,American Brown Ale,12.0,66,66,Freetail Brewing Company,San Antonio, TX
429,66,0.042,20.0,2524,Bat Outta Helles,Munich Helles Lager,other,12.0,66,66,Freetail Brewing Company,San Antonio, TX
430,66,0.042,10.0,2522,Rye Wit,Witbier,other,12.0,66,66,Freetail Brewing Company,San Antonio, TX
431,66,0.059000000000000004,70.0,2521,Soul Doubt,American IPA,American IPA,12.0,66,66,Freetail Brewing Company,San Antonio, TX
432,66,0.044000000000000004,5.0,2520,Yo Soy Un Berliner,Berliner Weissbier,other,12.0,66,66,Freetail Brewing Company,San Antonio, TX
433,460,0.065,35.0,901,Harvest Ale,Saison / Farmhouse Ale,other,12.0,460,460,Fremont Brewing Company,Seattle, WA
434,460,0.065,45.0,875,Fremont Summer Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,460,460,Fremont Brewing Company,Seattle, WA
435,460,0.0559999999999999,30.0,858,Universale Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,460,460,Fremont Brewing Company,Seattle, WA
436,460,0.065,80.0,857,Interurban IPA,American IPA,American IPA,12.0,460,460,Fremont Brewing Company,Seattle, WA
437,433,0.053,32.0,1300,Gateway Kolsch Style Ale,Kölsch,Kölsch,12.0,433,433,French Broad Brewery,Asheville, NC
438,433,0.07,24.0,1260,Wee-Heavy-Er Scotch Ale,Scotch Ale / Wee Heavy,other,12.0,433,433,French Broad Brewery,Asheville, NC
439,433,0.052000000000000005,42.0,1259,13 Rebels ESB,Extra Special / Strong Bitter (ESB),other,12.0,433,433,French Broad Brewery,Asheville, NC
440,180,0.07,73.0,2254,Salamander Slam,American IPA,American IPA,16.0,180,180,Frog Level Brewing Company,Waynesville, NC
441,228,0.07200000000000001,50.0,2077,No Wake IPA,American IPA,American IPA,12.0,228,228,Geneva Lake Brewing Company,Lake Geneva, WI
442,228,0.049,15.0,2076,Boathouse Blonde,American Blonde Ale,American Blonde Ale,12.0,228,228,Geneva Lake Brewing Company,Lake Geneva, WI
443,228,0.05,26.0,2075,Cedar Point,American Amber / Red Ale,American Amber / Red Ale,12.0,228,228,Geneva Lake Brewing Company,Lake Geneva, WI
444,106,0.067,70.0,2426,Clean Shave IPA,American IPA,American IPA,12.0,106,106,Glabrous Brewing Company,Pineland, ME
445,240,0.07200000000000001,75.0,2045,Might As Well IPL,American Pale Lager,other,16.0,240,240,Golden Road Brewing,Los Angeles, CA
446,240,0.0579999999999999,35.0,1960,Saison Pamplemousse,Saison / Farmhouse Ale,other,12.0,240,240,Golden Road Brewing,Los Angeles, CA
447,240,0.07400000000000001,74.0,1777,2020 IPA,American IPA,American IPA,16.0,240,240,Golden Road Brewing,Los Angeles, CA
448,240,0.08,70.0,1698,Wolf Among Weeds IPA,American IPA,American IPA,16.0,240,240,Golden Road Brewing,Los Angeles, CA
449,240,0.094,92.0,1641,Better Weather IPA,American IPA,American IPA,16.0,240,240,Golden Road Brewing,Los Angeles, CA
450,240,0.059000000000000004,60.0,1490,Point the Way IPA,American IPA,American IPA,16.0,240,240,Golden Road Brewing,Los Angeles, CA
451,240,0.046,15.0,1489,Golden Road Hefeweizen,Hefeweizen,other,16.0,240,240,Golden Road Brewing,Los Angeles, CA
452,240,0.068,65.0,1399,Heal the Bay IPA,American IPA,American IPA,16.0,240,240,Golden Road Brewing,Los Angeles, CA
453,240,0.055,20.0,991,Get Up Offa That Brown,American Brown Ale,American Brown Ale,16.0,240,240,Golden Road Brewing,Los Angeles, CA
454,240,0.08,70.0,750,Burning Bush Smoked IPA,American IPA,American IPA,16.0,240,240,Golden Road Brewing,Los Angeles, CA
455,240,0.08,70.0,749,Wolf Among Weeds IPA (2012),American IPA,American IPA,16.0,240,240,Golden Road Brewing,Los Angeles, CA
456,240,0.059000000000000004,60.0,549,Point the Way IPA (2012),American IPA,American IPA,16.0,240,240,Golden Road Brewing,Los Angeles, CA
457,240,0.046,15.0,548,Golden Road Hefeweizen (2012),Hefeweizen,other,16.0,240,240,Golden Road Brewing,Los Angeles, CA
458,39,0.07,11.0,2587,Vanilla Porter,American Porter,American Porter,16.0,39,39,Gonzo's BiggDogg Brewing,Kalamazoo, MI
459,464,0.07,70.0,1109,Descender IPA,American IPA,American IPA,12.0,464,464,Good Life Brewing Company,Bend, OR
460,464,0.06,18.0,1108,Sweet As Pacific Ale,American Pale Wheat Ale,American Pale Wheat Ale,12.0,464,464,Good Life Brewing Company,Bend, OR
461,478,0.0559999999999999,36.0,1000,Good People Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,478,478,Good People Brewing Company,Birmingham, AL
462,478,0.09300000000000001,103.0,312,Snake Handler Double IPA,American Double / Imperial IPA,American Double / Imperial IPA,12.0,478,478,Good People Brewing Company,Birmingham, AL
463,478,0.06,54.0,311,Coffee Oatmeal Stout,Oatmeal Stout,other,12.0,478,478,Good People Brewing Company,Birmingham, AL
464,478,0.06,64.0,309,Good People IPA,American IPA,American IPA,12.0,478,478,Good People Brewing Company,Birmingham, AL
465,478,0.0579999999999999,36.0,308,Good People American Brown Ale,American Brown Ale,American Brown Ale,12.0,478,478,Good People Brewing Company,Birmingham, AL
466,194,0.055,40.0,2205,Mountain Rescue Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,194,194,Goodlife Brewing Co.,Bend, OR
467,196,0.059000000000000004,55.0,2198,Goose Island India Pale Ale,American IPA,American IPA,12.0,196,196,Goose Island Brewery Company,Chicago, IL
468,88,0.054000000000000006,30.0,2457,312 Urban Pale Ale,American Pale Ale (APA),American Pale Ale (APA),16.0,88,88,Goose Island Brewing Company,Chicago, IL
469,88,0.042,18.0,2201,312 Urban Wheat Ale,American Pale Wheat Ale,American Pale Wheat Ale,16.0,88,88,Goose Island Brewing Company,Chicago, IL
470,88,0.042,20.0,581,312 Urban Wheat Ale (2012),American Pale Wheat Ale,American Pale Wheat Ale,12.0,88,88,Goose Island Brewing Company,Chicago, IL
471,420,0.052000000000000005,19.0,1383,Beaver Logger,American Pale Lager,other,12.0,420,420,Gore Range Brewery,Edwards, CO
472,213,0.043,21.0,2129,Monarch Classic American Wheat,American Pale Wheat Ale,American Pale Wheat Ale,12.0,213,213,Grapevine Craft Brewery,Farmers Branch, TX
473,213,0.049,21.0,2127,Sir William's English Brown Ale,English Brown Ale,other,12.0,213,213,Grapevine Craft Brewery,Farmers Branch, TX
474,213,0.055,35.0,2126,Lakefire Rye Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,213,213,Grapevine Craft Brewery,Farmers Branch, TX
475,165,0.053,22.0,2303,Beer Agent Re-Ignition,American Blonde Ale,American Blonde Ale,16.0,165,165,Great Crescent Brewery,Aurora, IN
476,165,0.057,18.0,1990,Cherry Ale,Fruit / Vegetable Beer,Fruit / Vegetable Beer,16.0,165,165,Great Crescent Brewery,Aurora, IN
477,165,0.0559999999999999,33.0,1702,Bourbon Barrel Aged Coconut Porter,American Porter,American Porter,16.0,165,165,Great Crescent Brewery,Aurora, IN
478,165,0.062,60.0,1701,Great Crescent IPA,American IPA,American IPA,16.0,165,165,Great Crescent Brewery,Aurora, IN
479,165,0.057,27.0,1700,Aurora Lager,Dortmunder / Export Lager,other,16.0,165,165,Great Crescent Brewery,Aurora, IN
480,165,0.053,22.0,1699,Great Crescent Blonde Ale,American Blonde Ale,American Blonde Ale,16.0,165,165,Great Crescent Brewery,Aurora, IN
481,165,0.0559999999999999,33.0,1269,Great Crescent Coconut Porter,American Porter,American Porter,16.0,165,165,Great Crescent Brewery,Aurora, IN
482,165,0.057,25.0,930,Great Crescent Oktoberfest Lager,Märzen / Oktoberfest,other,16.0,165,165,Great Crescent Brewery,Aurora, IN
483,165,0.045,36.0,649,Great Crescent Brown Ale,American Brown Ale,American Brown Ale,16.0,165,165,Great Crescent Brewery,Aurora, IN
484,165,0.057,18.0,639,Cherry Ale (1),Fruit / Vegetable Beer,Fruit / Vegetable Beer,16.0,165,165,Great Crescent Brewery,Aurora, IN
485,165,0.057,27.0,626,Aurora Lager (2011),Dortmunder / Export Lager,other,16.0,165,165,Great Crescent Brewery,Aurora, IN
486,165,0.06,25.0,615,Frosted Fields Winter Wheat,American Dark Wheat Ale,other,16.0,165,165,Great Crescent Brewery,Aurora, IN
487,165,0.051,13.0,478,Great Crescent Belgian Style Wit,Witbier,other,16.0,165,165,Great Crescent Brewery,Aurora, IN
488,165,0.075,65.0,455,Bourbon's Barrel Stout,American Stout,other,16.0,165,165,Great Crescent Brewery,Aurora, IN
489,165,0.08,66.0,442,Great Crescent Stout,English Stout,other,16.0,165,165,Great Crescent Brewery,Aurora, IN
490,165,0.0559999999999999,33.0,441,Great Crescent Coconut Porter (2012),American Porter,American Porter,16.0,165,165,Great Crescent Brewery,Aurora, IN
491,165,0.057,23.0,440,Great Crescent Dark Lager,Euro Dark Lager,other,16.0,165,165,Great Crescent Brewery,Aurora, IN
492,165,0.042,26.0,439,Great Crescent Mild Ale,English Dark Mild Ale,other,16.0,165,165,Great Crescent Brewery,Aurora, IN
493,165,0.062,60.0,436,Great Crescent IPA (2011),American IPA,American IPA,16.0,165,165,Great Crescent Brewery,Aurora, IN
494,165,0.053,22.0,389,Great Crescent Blonde Ale (2011),American Blonde Ale,American Blonde Ale,16.0,165,165,Great Crescent Brewery,Aurora, IN
495,6,0.095,75.0,2644,Yeti  Imperial Stout,Russian Imperial Stout,other,12.0,6,6,Great Divide Brewing Company,Denver, CO
496,543,0.045,15.0,404,Black Star Double Hopped Golden Lager (24 oz.),American Pale Lager,other,24.0,543,543,Great Northern Brewing Company,Whitefish, MT
497,543,0.045,15.0,164,Black Star Double Hopped Golden Lager (12 oz.),American Pale Lager,other,12.0,543,543,Great Northern Brewing Company,Whitefish, MT
498,269,0.052000000000000005,49.0,1923,Commotion APA,American Pale Ale (APA),American Pale Ale (APA),12.0,269,269,Great Raft Brewing Company,Shreveport, LA
499,365,0.05,5.0,1604,Chickawawa Lemonale,Fruit / Vegetable Beer,Fruit / Vegetable Beer,12.0,365,365,Great River Brewery,Davenport, IA
500,365,0.07,22.0,1574,Barrel Aged Farmer,American Brown Ale,American Brown Ale,16.0,365,365,Great River Brewery,Davenport, IA
501,365,0.048,20.0,1244,Dos Pistolas,Vienna Lager,other,12.0,365,365,Great River Brewery,Davenport, IA
502,365,0.05,30.0,1064,Owney Irish Style Red Ale,Irish Red Ale,other,16.0,365,365,Great River Brewery,Davenport, IA
503,365,0.055,10.0,865,Widespread Wit,Witbier,other,16.0,365,365,Great River Brewery,Davenport, IA
504,365,0.054000000000000006,30.0,864,Roller Dam Red Ale,Irish Red Ale,other,16.0,365,365,Great River Brewery,Davenport, IA
505,365,0.053,48.0,863,483 Pale Ale,American Pale Ale (APA),American Pale Ale (APA),16.0,365,365,Great River Brewery,Davenport, IA
506,365,0.09,99.0,672,Hop A Potamus Double Dark Rye Pale Ale,Rye Beer,other,16.0,365,365,Great River Brewery,Davenport, IA
507,365,0.07,22.0,655,Farmer Brown Ale,American Brown Ale,American Brown Ale,16.0,365,365,Great River Brewery,Davenport, IA
508,365,0.07,70.0,540,Big Cock IPA,American IPA,American IPA,16.0,365,365,Great River Brewery,Davenport, IA
509,365,0.048,25.0,517,40th Annual Bix Street Fest Copper Ale (Current),American Amber / Red Ale,American Amber / Red Ale,16.0,365,365,Great River Brewery,Davenport, IA
510,365,0.06,36.0,371,Redband Stout,American Stout,other,16.0,365,365,Great River Brewery,Davenport, IA
511,365,0.053,48.0,190,483 Pale Ale (2010),American Pale Ale (APA),American Pale Ale (APA),16.0,365,365,Great River Brewery,Davenport, IA
512,365,0.054000000000000006,30.0,189,Roller Dam Red Ale (2010),Irish Red Ale,other,16.0,365,365,Great River Brewery,Davenport, IA
513,466,0.05,30.0,1106,Pablo Beach Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,466,466,Green Room Brewing,Jacksonville, FL
514,156,0.057,44.0,2314,Wild Trail Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,156,156,Greenbrier Valley Brewing Company,Lewisburg, WV
515,156,0.067,71.0,2313,Mothman Black IPA,American Black Ale,other,12.0,156,156,Greenbrier Valley Brewing Company,Lewisburg, WV
516,86,0.085,69.0,2044,Captain's Daughter,American Double / Imperial IPA,American Double / Imperial IPA,12.0,86,86,Grey Sail Brewing Company,Westerly, RI
517,379,0.06,54.0,1505,Flying Jenny Extra Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,379,379,Grey Sail Brewing of Rhode Island,Westerly, RI
518,379,0.04,20.0,1186,Hazy Day Belgian-Style Wit,Witbier,other,16.0,379,379,Grey Sail Brewing of Rhode Island,Westerly, RI
519,379,0.06,34.0,984,Leaning Chimney Smoked Porter,American Porter,American Porter,16.0,379,379,Grey Sail Brewing of Rhode Island,Westerly, RI
520,379,0.06,54.0,693,Flying Jenny Extra Pale Ale (2012),American Pale Ale (APA),American Pale Ale (APA),12.0,379,379,Grey Sail Brewing of Rhode Island,Westerly, RI
521,379,0.049,22.0,631,Flagship Ale,Cream Ale,other,12.0,379,379,Grey Sail Brewing of Rhode Island,Westerly, RI
522,124,0.045,6.0,2375,Mr. Blue Sky,American Pale Wheat Ale,American Pale Wheat Ale,16.0,124,124,Griffin Claw Brewing Company,Birmingham, MI
523,124,0.05,25.0,2142,Screamin’ Pumpkin,Pumpkin Ale,other,16.0,124,124,Griffin Claw Brewing Company,Birmingham, MI
524,124,0.05,35.0,2141,Grand Trunk Bohemian Pils,Czech Pilsener,other,16.0,124,124,Griffin Claw Brewing Company,Birmingham, MI
525,124,0.065,25.0,2140,El Rojo,American Amber / Red Ale,American Amber / Red Ale,16.0,124,124,Griffin Claw Brewing Company,Birmingham, MI
526,124,0.05,35.0,2138,Grind Line,American Pale Ale (APA),American Pale Ale (APA),16.0,124,124,Griffin Claw Brewing Company,Birmingham, MI
527,124,0.04,55.0,2007,Norm's Gateway IPA,American IPA,American IPA,12.0,124,124,Griffin Claw Brewing Company,Birmingham, MI
528,144,0.063,43.0,2339,Little Red Cap,Altbier,other,12.0,144,144,Grimm Brothers Brewhouse,Loveland, CO
529,290,0.069,67.0,1857,Supergoose IPA,American IPA,American IPA,12.0,290,290,Hale's Ales,Seattle, WA
530,248,0.07,40.0,2026,Pursuit,American IPA,American IPA,12.0,248,248,Half Full Brewery,Stamford, CT
531,248,0.052000000000000005,18.0,1361,Half Full Bright Ale,American Blonde Ale,American Blonde Ale,12.0,248,248,Half Full Brewery,Stamford, CT
532,476,0.046,17.0,1016,Orange Wheat,Fruit / Vegetable Beer,Fruit / Vegetable Beer,12.0,476,476,Hangar 24 Craft Brewery,Redlands, CA
533,476,0.043,14.0,1015,Hangar 24 Helles Lager,Munich Helles Lager,other,12.0,476,476,Hangar 24 Craft Brewery,Redlands, CA
534,343,0.075,70.0,1677,The Great Return,American IPA,American IPA,16.0,343,343,Hardywood Park Craft Brewery,Richmond, VA
535,343,0.044000000000000004,18.0,1331,Hardywood Cream Ale,Cream Ale,other,12.0,343,343,Hardywood Park Craft Brewery,Richmond, VA
536,343,0.0559999999999999,55.0,1270,Capital Trail Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,343,343,Hardywood Park Craft Brewery,Richmond, VA
537,234,0.052000000000000005,15.0,2059,UFO Gingerland,Herbed / Spiced Beer,other,12.0,234,234,Harpoon Brewery,Boston, MA
538,234,0.062,45.0,1653,The Long Thaw White IPA,American White IPA,other,12.0,234,234,Harpoon Brewery,Boston, MA
539,234,0.05,28.0,1380,Harpoon Summer Beer,Kölsch,Kölsch,12.0,234,234,Harpoon Brewery,Boston, MA
540,234,0.059000000000000004,42.0,1379,Harpoon IPA,American IPA,American IPA,12.0,234,234,Harpoon Brewery,Boston, MA
541,234,0.059000000000000004,20.0,1340,UFO Pumpkin,Pumpkin Ale,other,12.0,234,234,Harpoon Brewery,Boston, MA
542,234,0.055,30.0,1313,Harpoon Octoberfest,Märzen / Oktoberfest,other,12.0,234,234,Harpoon Brewery,Boston, MA
543,234,0.059000000000000004,42.0,770,Harpoon IPA (2012),American IPA,American IPA,12.0,234,234,Harpoon Brewery,Boston, MA
544,234,0.05,28.0,769,Harpoon Summer Beer (2012),Kölsch,Kölsch,12.0,234,234,Harpoon Brewery,Boston, MA
545,234,0.048,10.0,610,UFO White,American Pale Wheat Ale,American Pale Wheat Ale,12.0,234,234,Harpoon Brewery,Boston, MA
546,234,0.05,28.0,192,Harpoon Summer Beer (2010),Kölsch,Kölsch,12.0,234,234,Harpoon Brewery,Boston, MA
547,234,0.059000000000000004,42.0,126,Harpoon IPA (2010),American IPA,American IPA,12.0,234,234,Harpoon Brewery,Boston, MA
548,280,0.076,65.0,1895,Groupe G,Belgian IPA,other,16.0,280,280,Headlands Brewing Company,Mill Valley, CA
549,280,0.062,40.0,1894,Pt. Bonita Rustic Lager,American Pale Lager,other,16.0,280,280,Headlands Brewing Company,Mill Valley, CA
550,280,0.08800000000000001,77.0,1893,Hill 88 Double IPA,American Double / Imperial IPA,American Double / Imperial IPA,16.0,280,280,Headlands Brewing Company,Mill Valley, CA
551,479,0.07200000000000001,45.0,990,Loose Cannon,American IPA,American IPA,12.0,479,479,Heavy Seas Beer,Halethorpe, MD
552,479,0.06,30.0,989,AARGHtoberfest!,Märzen / Oktoberfest,other,12.0,479,479,Heavy Seas Beer,Halethorpe, MD
553,423,0.063,30.0,1351,Grazias,Cream Ale,other,16.0,423,423,Hess Brewing Company,San Diego, CA
554,423,0.08,86.0,1346,Habitus IPA,American IPA,American IPA,16.0,423,423,Hess Brewing Company,San Diego, CA
555,423,0.099,85.0,904,Ex Umbris Rye Imperial Stout,American Double / Imperial Stout,other,16.0,423,423,Hess Brewing Company,San Diego, CA
556,168,0.063,21.0,2295,The Golden One,American Pilsner,other,12.0,168,168,High Hops Brewery,Windsor, CO
557,168,0.07,68.0,2294,The Power of Zeus,American Pale Ale (APA),American Pale Ale (APA),12.0,168,168,High Hops Brewery,Windsor, CO
558,500,0.044000000000000004,22.0,824,Tonganoxie Honey Wheat,American Pale Wheat Ale,American Pale Wheat Ale,12.0,500,500,High Noon Saloon And Brewery,Leavenworth, KS
559,362,0.045,32.0,1615,The 12th Can™,American Pale Ale (APA),American Pale Ale (APA),16.0,362,362,Hilliard's Beer,Seattle, WA
560,362,0.055,34.0,889,Hilliard's Pils,Czech Pilsener,other,16.0,362,362,Hilliard's Beer,Seattle, WA
561,362,0.049,20.0,724,Hilliard's Blonde,American Blonde Ale,American Blonde Ale,16.0,362,362,Hilliard's Beer,Seattle, WA
562,362,0.055,60.0,497,Hilliard's Amber Ale,American Amber / Red Ale,American Amber / Red Ale,16.0,362,362,Hilliard's Beer,Seattle, WA
563,362,0.066,30.0,496,Hilliard's Saison,Saison / Farmhouse Ale,other,16.0,362,362,Hilliard's Beer,Seattle, WA
564,297,0.042,25.0,1835,Provision,Saison / Farmhouse Ale,other,12.0,297,297,Hop Farm Brewing Company,Pittsburgh, PA
565,297,0.047,28.0,1834,One Nut Brown,American Brown Ale,American Brown Ale,12.0,297,297,Hop Farm Brewing Company,Pittsburgh, PA
566,297,0.0579999999999999,45.0,1833,Hop Farm IPA,American IPA,American IPA,12.0,297,297,Hop Farm Brewing Company,Pittsburgh, PA
567,198,0.049,20.0,2195,Double D Blonde,American Blonde Ale,American Blonde Ale,12.0,198,198,Hop Valley Brewing Company,Springfield, OR
568,198,0.078,60.0,1605,Festeroo Winter Ale,American Strong Ale,other,12.0,198,198,Hop Valley Brewing Company,Springfield, OR
569,198,0.063,70.0,1543,Proxima IPA,American IPA,American IPA,12.0,198,198,Hop Valley Brewing Company,Springfield, OR
570,198,0.049,20.0,1390,Double D Blonde (2013),American Blonde Ale,American Blonde Ale,12.0,198,198,Hop Valley Brewing Company,Springfield, OR
571,198,0.048,13.0,1354,541 American Lager,American Pale Lager,other,12.0,198,198,Hop Valley Brewing Company,Springfield, OR
572,198,0.065,90.0,1353,Alphadelic IPA,American IPA,American IPA,12.0,198,198,Hop Valley Brewing Company,Springfield, OR
573,198,0.065,90.0,499,Alphadelic IPA (2011),American IPA,American IPA,12.0,198,198,Hop Valley Brewing Company,Springfield, OR
574,198,0.049,20.0,498,Double D Blonde (2011),American Blonde Ale,American Blonde Ale,12.0,198,198,Hop Valley Brewing Company,Springfield, OR
575,395,0.051,40.0,502,Alteration,Altbier,other,12.0,395,395,Hops & Grain Brewery,Austin, TX
576,395,0.06,50.0,501,Pale Dog,American Pale Ale (APA),American Pale Ale (APA),12.0,395,395,Hops & Grain Brewery,Austin, TX
577,80,0.027000000000000003,21.0,2482,Totally Radler,Radler,other,16.0,80,80,Hopworks Urban Brewery,Portland, OR
578,80,0.039,20.0,2400,Nonstop Hef Hop,American Pale Wheat Ale,American Pale Wheat Ale,16.0,80,80,Hopworks Urban Brewery,Portland, OR
579,80,0.0579999999999999,60.0,2388,Rise Up Red,American Amber / Red Ale,American Amber / Red Ale,16.0,80,80,Hopworks Urban Brewery,Portland, OR
580,80,0.0579999999999999,35.0,2200,Survival Stout,American Stout,other,16.0,80,80,Hopworks Urban Brewery,Portland, OR
581,80,0.066,75.0,2199,Hopworks IPA,American IPA,American IPA,16.0,80,80,Hopworks Urban Brewery,Portland, OR
582,80,0.073,70.0,2193,Abominable Winter Ale,American Strong Ale,other,16.0,80,80,Hopworks Urban Brewery,Portland, OR
583,80,0.06,60.0,1398,Pigwar White India Pale Ale,American White IPA,other,16.0,80,80,Hopworks Urban Brewery,Portland, OR
584,80,0.0579999999999999,60.0,1085,Rise-Up Red (2014),American Amber / Red Ale,American Amber / Red Ale,16.0,80,80,Hopworks Urban Brewery,Portland, OR
585,80,0.073,70.0,916,Abominable Winter Ale (2012),American Strong Ale,other,16.0,80,80,Hopworks Urban Brewery,Portland, OR
586,80,0.051,32.0,658,HUB Lager,Czech Pilsener,other,16.0,80,80,Hopworks Urban Brewery,Portland, OR
587,80,0.066,75.0,653,Hopworks IPA (2012),American IPA,American IPA,16.0,80,80,Hopworks Urban Brewery,Portland, OR
588,120,0.051,17.0,2384,Laka Laka Pineapple,Hefeweizen,other,12.0,120,120,Horny Goat Brew Pub,Milwaukee, WI
589,277,0.068,90.0,1903,Let It Ride IPA,American IPA,American IPA,12.0,277,277,Indeed Brewing Company,Minneapolis, MN
590,277,0.065,22.0,1691,Stir Crazy Winter Ale,Winter Warmer,other,12.0,277,277,Indeed Brewing Company,Minneapolis, MN
591,277,0.05,10.0,1555,Sweet Yamma Jamma Ale,Fruit / Vegetable Beer,Fruit / Vegetable Beer,12.0,277,277,Indeed Brewing Company,Minneapolis, MN
592,277,0.046,27.0,1115,Shenanigans Summer Ale,American Pale Wheat Ale,American Pale Wheat Ale,12.0,277,277,Indeed Brewing Company,Minneapolis, MN
593,277,0.065,80.0,729,Midnight Ryder,American Black Ale,other,12.0,277,277,Indeed Brewing Company,Minneapolis, MN
594,277,0.054000000000000006,45.0,728,Day Tripper Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,277,277,Indeed Brewing Company,Minneapolis, MN
595,140,0.048,32.0,2350,Oklahoma Suks,American Amber / Red Ale,American Amber / Red Ale,12.0,140,140,Independence Brewing Company,Austin, TX
596,140,0.055,42.0,2301,Power & Light,American Pale Ale (APA),American Pale Ale (APA),12.0,140,140,Independence Brewing Company,Austin, TX
597,140,0.059000000000000004,27.0,1904,White Rabbit ,Witbier,other,12.0,140,140,Independence Brewing Company,Austin, TX
598,23,0.0579999999999999,58.0,2609,Tribute,American Pale Ale (APA),American Pale Ale (APA),12.0,23,23,Indiana City Brewing,Indianapolis, IN
599,242,0.07,75.0,2038,Infamous IPA,American IPA,American IPA,12.0,242,242,Infamous Brewing Company,Austin, TX
